id	label
X17532.1_w100	S.purpuratus RNA
X17532.1_w150	S.purpuratus RNA
X17532.1_w192	S.purpuratus RNA
X02715.1_full	Trypanosome VSG
X70863.1_w0	D.melanogaster mRNA
X70863.1_w50	D.melanogaster mRNA
X70863.1_w100	D.melanogaster mRNA
X70863.1_w150	D.melanogaster mRNA
X70863.1_w200	D.melanogaster mRNA
X70863.1_w250	D.melanogaster mRNA
X70863.1_w300	D.melanogaster mRNA
X70863.1_w350	D.melanogaster mRNA
X70863.1_w400	D.melanogaster mRNA
X70863.1_w450	D.melanogaster mRNA
X70863.1_w500	D.melanogaster mRNA
X70863.1_w550	D.melanogaster mRNA
X70863.1_w600	D.melanogaster mRNA
X70863.1_w650	D.melanogaster mRNA
X70863.1_w700	D.melanogaster mRNA
X70863.1_w750	D.melanogaster mRNA
X70863.1_w800	D.melanogaster mRNA
X70863.1_w850	D.melanogaster mRNA
X70863.1_w900	D.melanogaster mRNA
X70863.1_w950	D.melanogaster mRNA
X70863.1_w1000	D.melanogaster mRNA
X70863.1_w1050	D.melanogaster mRNA
X70863.1_w1100	D.melanogaster mRNA
X70863.1_w1150	D.melanogaster mRNA
X70863.1_w1200	D.melanogaster mRNA
X70863.1_w1250	D.melanogaster mRNA
X70863.1_w1300	D.melanogaster mRNA
X70863.1_w1350	D.melanogaster mRNA
X70863.1_w1400	D.melanogaster mRNA
X70863.1_w1450	D.melanogaster mRNA
X70863.1_w1500	D.melanogaster mRNA
X70863.1_w1550	D.melanogaster mRNA
X70863.1_w1600	D.melanogaster mRNA
X70863.1_w1650	D.melanogaster mRNA
X70863.1_w1700	D.melanogaster mRNA
X70863.1_w1750	D.melanogaster mRNA
X70863.1_w1800	D.melanogaster mRNA
X70863.1_w1850	D.melanogaster mRNA
X70863.1_w1900	D.melanogaster mRNA
X70863.1_w1950	D.melanogaster mRNA
X70863.1_w2000	D.melanogaster mRNA
X70863.1_w2050	D.melanogaster mRNA
X70863.1_w2100	D.melanogaster mRNA
X70863.1_w2150	D.melanogaster mRNA
X70863.1_w2200	D.melanogaster mRNA
X70863.1_w2250	D.melanogaster mRNA
X70863.1_w2300	D.melanogaster mRNA
X70863.1_w2350	D.melanogaster mRNA
X70863.1_w2400	D.melanogaster mRNA
X70863.1_w2450	D.melanogaster mRNA
X70863.1_w2500	D.melanogaster mRNA
X70863.1_w2550	D.melanogaster mRNA
X70863.1_w2600	D.melanogaster mRNA
X70863.1_w2650	D.melanogaster mRNA
X70865.1_w0	D.melanogaster mRNA
X70865.1_w50	D.melanogaster mRNA
X70865.1_w100	D.melanogaster mRNA
X70865.1_w150	D.melanogaster mRNA
X70865.1_w200	D.melanogaster mRNA
X70865.1_w250	D.melanogaster mRNA
X70865.1_w300	D.melanogaster mRNA
X70865.1_w350	D.melanogaster mRNA
X70865.1_w400	D.melanogaster mRNA
X70865.1_w450	D.melanogaster mRNA
X70865.1_w500	D.melanogaster mRNA
X70865.1_w524	D.melanogaster mRNA
X70866.1_w0	D.melanogaster mRNA
X70866.1_w50	D.melanogaster mRNA
X70866.1_w100	D.melanogaster mRNA
X70866.1_w150	D.melanogaster mRNA
X70866.1_w200	D.melanogaster mRNA
X70866.1_w250	D.melanogaster mRNA
X70866.1_w300	D.melanogaster mRNA
X70866.1_w350	D.melanogaster mRNA
X70866.1_w400	D.melanogaster mRNA
X70866.1_w450	D.melanogaster mRNA
X70866.1_w500	D.melanogaster mRNA
X70866.1_w550	D.melanogaster mRNA
X70866.1_w600	D.melanogaster mRNA
X70866.1_w650	D.melanogaster mRNA
X70866.1_w700	D.melanogaster mRNA
X70866.1_w750	D.melanogaster mRNA
X70866.1_w761	D.melanogaster mRNA
X04789.1_w0	Rice chloroplast
X04789.1_w50	Rice chloroplast
X04789.1_w100	Rice chloroplast
X04789.1_w150	Rice chloroplast
X04789.1_w200	Rice chloroplast
X04789.1_w250	Rice chloroplast
X04789.1_w300	Rice chloroplast
X04789.1_w350	Rice chloroplast
X04789.1_w400	Rice chloroplast
X04789.1_w450	Rice chloroplast
X04789.1_w500	Rice chloroplast
X04789.1_w550	Rice chloroplast
X04789.1_w600	Rice chloroplast
X04789.1_w650	Rice chloroplast
X04789.1_w700	Rice chloroplast
X04789.1_w750	Rice chloroplast
X04789.1_w800	Rice chloroplast
X04789.1_w850	Rice chloroplast
X04789.1_w900	Rice chloroplast
X04789.1_w950	Rice chloroplast
X04789.1_w1000	Rice chloroplast
X04789.1_w1050	Rice chloroplast
X04789.1_w1100	Rice chloroplast
X04789.1_w1150	Rice chloroplast
X04789.1_w1200	Rice chloroplast
X04789.1_w1250	Rice chloroplast
X04789.1_w1300	Rice chloroplast
X04789.1_w1350	Rice chloroplast
X04789.1_w1400	Rice chloroplast
X04789.1_w1450	Rice chloroplast
X04789.1_w1500	Rice chloroplast
X04789.1_w1550	Rice chloroplast
X04789.1_w1600	Rice chloroplast
X04789.1_w1650	Rice chloroplast
X04789.1_w1700	Rice chloroplast
X04789.1_w1739	Rice chloroplast
X63422.1_w0	Homo sapiens
X63422.1_w50	Homo sapiens
X63422.1_w100	Homo sapiens
X63422.1_w150	Homo sapiens
X63422.1_w200	Homo sapiens
X63422.1_w250	Homo sapiens
X63422.1_w300	Homo sapiens
X63422.1_w350	Homo sapiens
X63422.1_w400	Homo sapiens
X63422.1_w450	Homo sapiens
X63422.1_w500	Homo sapiens
X63422.1_w550	Homo sapiens
X63422.1_w600	Homo sapiens
X63422.1_w650	Homo sapiens
X63422.1_w700	Homo sapiens
X63422.1_w744	Homo sapiens
X63423.1_w0	Home sapiens
X63423.1_w50	Home sapiens
X63423.1_w100	Home sapiens
X63423.1_w150	Home sapiens
X63423.1_w200	Home sapiens
X63423.1_w250	Home sapiens
X63423.1_w300	Home sapiens
X63423.1_w350	Home sapiens
X63423.1_w400	Home sapiens
X63423.1_w441	Home sapiens
V00650.1_w0	Aspergillus nidulans
V00650.1_w50	Aspergillus nidulans
V00650.1_w100	Aspergillus nidulans
V00650.1_w150	Aspergillus nidulans
V00650.1_w200	Aspergillus nidulans
V00650.1_w250	Aspergillus nidulans
V00650.1_w300	Aspergillus nidulans
V00650.1_w350	Aspergillus nidulans
V00650.1_w400	Aspergillus nidulans
V00650.1_w450	Aspergillus nidulans
V00650.1_w500	Aspergillus nidulans
V00650.1_w550	Aspergillus nidulans
V00650.1_w600	Aspergillus nidulans
V00650.1_w650	Aspergillus nidulans
V00650.1_w700	Aspergillus nidulans
V00650.1_w750	Aspergillus nidulans
V00650.1_w800	Aspergillus nidulans
V00650.1_w850	Aspergillus nidulans
V00650.1_w900	Aspergillus nidulans
V00650.1_w950	Aspergillus nidulans
V00650.1_w1000	Aspergillus nidulans
V00650.1_w1050	Aspergillus nidulans
V00650.1_w1100	Aspergillus nidulans
V00650.1_w1150	Aspergillus nidulans
V00650.1_w1200	Aspergillus nidulans
V00650.1_w1250	Aspergillus nidulans
V00650.1_w1300	Aspergillus nidulans
V00650.1_w1350	Aspergillus nidulans
V00650.1_w1400	Aspergillus nidulans
V00650.1_w1450	Aspergillus nidulans
V00650.1_w1500	Aspergillus nidulans
V00650.1_w1550	Aspergillus nidulans
V00650.1_w1600	Aspergillus nidulans
V00650.1_w1650	Aspergillus nidulans
V00650.1_w1700	Aspergillus nidulans
V00650.1_w1750	Aspergillus nidulans
V00650.1_w1800	Aspergillus nidulans
V00650.1_w1850	Aspergillus nidulans
V00650.1_w1900	Aspergillus nidulans
V00650.1_w1950	Aspergillus nidulans
V00650.1_w2000	Aspergillus nidulans
V00650.1_w2050	Aspergillus nidulans
V00650.1_w2100	Aspergillus nidulans
V00650.1_w2150	Aspergillus nidulans
V00650.1_w2200	Aspergillus nidulans
V00650.1_w2250	Aspergillus nidulans
V00650.1_w2300	Aspergillus nidulans
V00650.1_w2350	Aspergillus nidulans
V00650.1_w2400	Aspergillus nidulans
V00650.1_w2450	Aspergillus nidulans
V00650.1_w2500	Aspergillus nidulans
V00650.1_w2550	Aspergillus nidulans
V00650.1_w2580	Aspergillus nidulans
X04109.1_w0	L.tarentolae kinetoplast
X04109.1_w36	L.tarentolae kinetoplast
X04110.1_full	L.tarentolae kinetoplast
X04111.1_full	L.tarentolae kinetoplast
X04112.1_w0	L.tarentolae kinetoplast
X04112.1_w50	L.tarentolae kinetoplast
X04112.1_w100	L.tarentolae kinetoplast
X04112.1_w150	L.tarentolae kinetoplast
X04112.1_w200	L.tarentolae kinetoplast
X04112.1_w238	L.tarentolae kinetoplast
X04113.1_w0	L.tarentolae kinetoplast
X04113.1_w50	L.tarentolae kinetoplast
X04113.1_w65	L.tarentolae kinetoplast
X14014.1_w0	Trout mitochondrial
X14014.1_w50	Trout mitochondrial
X14014.1_w100	Trout mitochondrial
X14014.1_w150	Trout mitochondrial
X14014.1_w200	Trout mitochondrial
X14014.1_w250	Trout mitochondrial
X14014.1_w281	Trout mitochondrial
X15810.1_w0	T.vulgare mitochondrial
X15810.1_w50	T.vulgare mitochondrial
X15810.1_w100	T.vulgare mitochondrial
V01469.1_full	Unidentified maize
X52504.1_w0	Bacteriophage phi
X52504.1_w50	Bacteriophage phi
X52504.1_w100	Bacteriophage phi
X52504.1_w150	Bacteriophage phi
X52504.1_w200	Bacteriophage phi
X52504.1_w250	Bacteriophage phi
X52504.1_w300	Bacteriophage phi
X52504.1_w350	Bacteriophage phi
X52504.1_w400	Bacteriophage phi
X52504.1_w450	Bacteriophage phi
X52504.1_w500	Bacteriophage phi
X52504.1_w550	Bacteriophage phi
X52504.1_w600	Bacteriophage phi
X52504.1_w650	Bacteriophage phi
X52504.1_w700	Bacteriophage phi
X52504.1_w750	Bacteriophage phi
X52504.1_w800	Bacteriophage phi
X52504.1_w850	Bacteriophage phi
X52504.1_w890	Bacteriophage phi
V01534.1_w0	This regions
V01534.1_w50	This regions
V01534.1_w100	This regions
V01534.1_w150	This regions
V01534.1_w200	This regions
V01534.1_w250	This regions
V01534.1_w300	This regions
V01534.1_w350	This regions
V01534.1_w400	This regions
V01534.1_w450	This regions
V01534.1_w500	This regions
V01534.1_w550	This regions
V01534.1_w600	This regions
V01534.1_w650	This regions
V01534.1_w700	This regions
V01534.1_w750	This regions
V01534.1_w800	This regions
V01534.1_w850	This regions
V01534.1_w900	This regions
V01534.1_w950	This regions
V01534.1_w1000	This regions
V01534.1_w1050	This regions
V01534.1_w1100	This regions
V01534.1_w1150	This regions
V01534.1_w1200	This regions
V01534.1_w1250	This regions
V01534.1_w1300	This regions
V01534.1_w1350	This regions
V01534.1_w1400	This regions
V01534.1_w1450	This regions
V01534.1_w1500	This regions
V01534.1_w1506	This regions
Z11457.1_w0	Aegilops comosa
Z11457.1_w50	Aegilops comosa
Z11457.1_w100	Aegilops comosa
Z11457.1_w150	Aegilops comosa
Z11457.1_w159	Aegilops comosa
Z11477.1_w0	Aegilops caudata
Z11477.1_w50	Aegilops caudata
Z11477.1_w100	Aegilops caudata
Z11477.1_w150	Aegilops caudata
Z11477.1_w161	Aegilops caudata
X51806.1_w0	Acetabularia cliftonii
X51806.1_w50	Acetabularia cliftonii
X51806.1_w100	Acetabularia cliftonii
X51806.1_w150	Acetabularia cliftonii
X51806.1_w200	Acetabularia cliftonii
X51806.1_w250	Acetabularia cliftonii
X51806.1_w300	Acetabularia cliftonii
X51806.1_w326	Acetabularia cliftonii
X51807.1_w0	Acetabularia cliftonii
X51807.1_w50	Acetabularia cliftonii
X51807.1_w100	Acetabularia cliftonii
X51807.1_w141	Acetabularia cliftonii
X51808.1_w0	Acetabularia cliftonii
X51808.1_w50	Acetabularia cliftonii
X51808.1_w100	Acetabularia cliftonii
X51808.1_w150	Acetabularia cliftonii
X51808.1_w200	Acetabularia cliftonii
X51808.1_w250	Acetabularia cliftonii
X51808.1_w300	Acetabularia cliftonii
X51808.1_w350	Acetabularia cliftonii
X51808.1_w400	Acetabularia cliftonii
X51808.1_w450	Acetabularia cliftonii
X51808.1_w500	Acetabularia cliftonii
X51808.1_w550	Acetabularia cliftonii
X51808.1_w571	Acetabularia cliftonii
X51809.1_w0	Acetabularia cliftonii
X51809.1_w50	Acetabularia cliftonii
X51809.1_w100	Acetabularia cliftonii
X51809.1_w150	Acetabularia cliftonii
X51809.1_w200	Acetabularia cliftonii
X51809.1_w250	Acetabularia cliftonii
X51809.1_w300	Acetabularia cliftonii
X51809.1_w350	Acetabularia cliftonii
X51809.1_w400	Acetabularia cliftonii
X51809.1_w450	Acetabularia cliftonii
X51809.1_w500	Acetabularia cliftonii
X51809.1_w543	Acetabularia cliftonii
X51810.1_w0	Acetabularia cliftonii
X51810.1_w50	Acetabularia cliftonii
X51810.1_w100	Acetabularia cliftonii
X51810.1_w150	Acetabularia cliftonii
X51810.1_w200	Acetabularia cliftonii
X51810.1_w250	Acetabularia cliftonii
X51810.1_w300	Acetabularia cliftonii
X51810.1_w350	Acetabularia cliftonii
X51810.1_w400	Acetabularia cliftonii
X51810.1_w450	Acetabularia cliftonii
X51810.1_w484	Acetabularia cliftonii
X02573.1_w0	Allium cepa
X02573.1_w50	Allium cepa
X02573.1_w100	Allium cepa
X02573.1_w130	Allium cepa
X02572.1_w0	Allium cepa
X02572.1_w50	Allium cepa
X02572.1_w100	Allium cepa
X02572.1_w122	Allium cepa
X02574.1_w0	Allium cepa
X02574.1_w50	Allium cepa
X02574.1_w100	Allium cepa
X02574.1_w133	Allium cepa
Z11478.1_w0	Aegilops longissima
Z11478.1_w50	Aegilops longissima
Z11478.1_w100	Aegilops longissima
Z11478.1_w150	Aegilops longissima
Z11478.1_w161	Aegilops longissima
X51811.1_w0	Acetabularia mediterranea
X51811.1_w50	Acetabularia mediterranea
X51811.1_w100	Acetabularia mediterranea
X51811.1_w150	Acetabularia mediterranea
X51811.1_w200	Acetabularia mediterranea
X51811.1_w250	Acetabularia mediterranea
X51811.1_w300	Acetabularia mediterranea
X51811.1_w350	Acetabularia mediterranea
X51811.1_w400	Acetabularia mediterranea
X51811.1_w450	Acetabularia mediterranea
X51811.1_w500	Acetabularia mediterranea
X51811.1_w550	Acetabularia mediterranea
X51811.1_w583	Acetabularia mediterranea
X51812.1_w0	Acetabularia mediterranea
X51812.1_w50	Acetabularia mediterranea
X51812.1_w100	Acetabularia mediterranea
X51812.1_w150	Acetabularia mediterranea
X51812.1_w200	Acetabularia mediterranea
X51812.1_w250	Acetabularia mediterranea
X51812.1_w300	Acetabularia mediterranea
X51812.1_w350	Acetabularia mediterranea
X51812.1_w400	Acetabularia mediterranea
X51812.1_w450	Acetabularia mediterranea
X51812.1_w500	Acetabularia mediterranea
X51812.1_w547	Acetabularia mediterranea
X51813.1_w0	Acetabularia mediterranea
X51813.1_w50	Acetabularia mediterranea
X51813.1_w100	Acetabularia mediterranea
X51813.1_w150	Acetabularia mediterranea
X51813.1_w200	Acetabularia mediterranea
X51813.1_w250	Acetabularia mediterranea
X51813.1_w300	Acetabularia mediterranea
X51813.1_w350	Acetabularia mediterranea
X51813.1_w400	Acetabularia mediterranea
X51813.1_w450	Acetabularia mediterranea
X51813.1_w500	Acetabularia mediterranea
X51813.1_w550	Acetabularia mediterranea
X51813.1_w600	Acetabularia mediterranea
X51813.1_w640	Acetabularia mediterranea
X51814.1_w0	Acetabularia mediterranea
X51814.1_w50	Acetabularia mediterranea
X51814.1_w100	Acetabularia mediterranea
X51814.1_w150	Acetabularia mediterranea
X51814.1_w200	Acetabularia mediterranea
X51814.1_w250	Acetabularia mediterranea
X51814.1_w300	Acetabularia mediterranea
X51814.1_w350	Acetabularia mediterranea
X51814.1_w400	Acetabularia mediterranea
X51814.1_w450	Acetabularia mediterranea
X51814.1_w491	Acetabularia mediterranea
X51815.1_w0	Acetabularia mediterranea
X51815.1_w50	Acetabularia mediterranea
X51815.1_w100	Acetabularia mediterranea
X51815.1_w150	Acetabularia mediterranea
X51815.1_w200	Acetabularia mediterranea
X51815.1_w250	Acetabularia mediterranea
X51815.1_w300	Acetabularia mediterranea
X51815.1_w350	Acetabularia mediterranea
X51815.1_w400	Acetabularia mediterranea
X51815.1_w450	Acetabularia mediterranea
X51815.1_w500	Acetabularia mediterranea
X51815.1_w502	Acetabularia mediterranea
Z11463.1_w0	Aegilops searsii
Z11463.1_w50	Aegilops searsii
Z11463.1_w100	Aegilops searsii
Z11463.1_w150	Aegilops searsii
Z11463.1_w160	Aegilops searsii
X54368.1_w0	Ser and
X54368.1_w50	Ser and
X54368.1_w100	Ser and
X54368.1_w150	Ser and
X54368.1_w200	Ser and
X54368.1_w250	Ser and
X54368.1_w300	Ser and
X54368.1_w350	Ser and
X54368.1_w400	Ser and
X54368.1_w450	Ser and
X54368.1_w500	Ser and
X54368.1_w550	Ser and
X54368.1_w600	Ser and
X54368.1_w650	Ser and
X54368.1_w700	Ser and
X54368.1_w750	Ser and
X54368.1_w800	Ser and
X54368.1_w850	Ser and
X54368.1_w900	Ser and
X54368.1_w950	Ser and
X54368.1_w1000	Ser and
X54368.1_w1050	Ser and
X54368.1_w1100	Ser and
X54368.1_w1150	Ser and
X54368.1_w1200	Ser and
X54368.1_w1250	Ser and
X54368.1_w1300	Ser and
X54368.1_w1328	Ser and
X54369.1_w0	Ser and
X54369.1_w50	Ser and
X54369.1_w100	Ser and
X54369.1_w150	Ser and
X54369.1_w200	Ser and
X54369.1_w250	Ser and
X54369.1_w300	Ser and
X54369.1_w350	Ser and
X54369.1_w400	Ser and
X54369.1_w450	Ser and
X54369.1_w500	Ser and
X54369.1_w550	Ser and
X54369.1_w600	Ser and
X54369.1_w650	Ser and
X54369.1_w700	Ser and
X54369.1_w750	Ser and
X54369.1_w800	Ser and
X54369.1_w850	Ser and
X54369.1_w900	Ser and
X54369.1_w950	Ser and
X54369.1_w1000	Ser and
X54369.1_w1050	Ser and
X54369.1_w1100	Ser and
X54369.1_w1150	Ser and
X54369.1_w1200	Ser and
X54369.1_w1250	Ser and
X54369.1_w1300	Ser and
X54369.1_w1350	Ser and
X54369.1_w1400	Ser and
X54369.1_w1450	Ser and
X54369.1_w1500	Ser and
X54369.1_w1550	Ser and
X54369.1_w1552	Ser and
X54370.1_w0	A. thaliana
X54370.1_w50	A. thaliana
X54370.1_w100	A. thaliana
X54370.1_w150	A. thaliana
X54370.1_w200	A. thaliana
X54370.1_w250	A. thaliana
X54370.1_w300	A. thaliana
X54370.1_w350	A. thaliana
X54370.1_w400	A. thaliana
X54370.1_w450	A. thaliana
X54370.1_w500	A. thaliana
X54370.1_w550	A. thaliana
X54370.1_w600	A. thaliana
X54370.1_w650	A. thaliana
X54370.1_w700	A. thaliana
X54370.1_w750	A. thaliana
X54370.1_w800	A. thaliana
X54370.1_w850	A. thaliana
X54370.1_w900	A. thaliana
X54370.1_w950	A. thaliana
X54370.1_w1000	A. thaliana
X54370.1_w1050	A. thaliana
X54370.1_w1100	A. thaliana
X54370.1_w1150	A. thaliana
X54370.1_w1200	A. thaliana
X54370.1_w1250	A. thaliana
X54370.1_w1300	A. thaliana
X54370.1_w1350	A. thaliana
X54370.1_w1400	A. thaliana
X54370.1_w1450	A. thaliana
X54370.1_w1500	A. thaliana
X54370.1_w1550	A. thaliana
X54370.1_w1600	A. thaliana
X54370.1_w1650	A. thaliana
X54370.1_w1700	A. thaliana
X54370.1_w1750	A. thaliana
X54370.1_w1800	A. thaliana
X54370.1_w1850	A. thaliana
X54370.1_w1900	A. thaliana
X54370.1_w1950	A. thaliana
X54370.1_w2000	A. thaliana
X54370.1_w2050	A. thaliana
X54370.1_w2100	A. thaliana
X54370.1_w2150	A. thaliana
X54370.1_w2200	A. thaliana
X54370.1_w2234	A. thaliana
X54371.1_w0	A. thaliana
X54371.1_w50	A. thaliana
X54371.1_w100	A. thaliana
X54371.1_w150	A. thaliana
X54371.1_w200	A. thaliana
X54371.1_w250	A. thaliana
X54371.1_w300	A. thaliana
X54371.1_w347	A. thaliana
X54372.1_w0	Ser and
X54372.1_w50	Ser and
X54372.1_w100	Ser and
X54372.1_w150	Ser and
X54372.1_w200	Ser and
X54372.1_w250	Ser and
X54372.1_w300	Ser and
X54372.1_w350	Ser and
X54372.1_w400	Ser and
X54372.1_w450	Ser and
X54372.1_w500	Ser and
X54372.1_w550	Ser and
X54372.1_w600	Ser and
X54372.1_w650	Ser and
X54372.1_w700	Ser and
X54372.1_w750	Ser and
X54372.1_w800	Ser and
X54372.1_w850	Ser and
X54372.1_w900	Ser and
X54372.1_w950	Ser and
X54372.1_w1000	Ser and
X54372.1_w1050	Ser and
X54372.1_w1100	Ser and
X54372.1_w1150	Ser and
X54372.1_w1200	Ser and
X54372.1_w1250	Ser and
X54372.1_w1286	Ser and
X54373.1_w0	Ser and
X54373.1_w50	Ser and
X54373.1_w100	Ser and
X54373.1_w150	Ser and
X54373.1_w200	Ser and
X54373.1_w250	Ser and
X54373.1_w300	Ser and
X54373.1_w350	Ser and
X54373.1_w400	Ser and
X54373.1_w450	Ser and
X54373.1_w500	Ser and
X54373.1_w550	Ser and
X54373.1_w600	Ser and
X54373.1_w650	Ser and
X54373.1_w700	Ser and
X54373.1_w750	Ser and
X54373.1_w800	Ser and
X54373.1_w850	Ser and
X54373.1_w900	Ser and
X54373.1_w950	Ser and
X54373.1_w1000	Ser and
X54373.1_w1050	Ser and
X54373.1_w1100	Ser and
X54373.1_w1150	Ser and
X54373.1_w1200	Ser and
X54373.1_w1250	Ser and
X54373.1_w1288	Ser and
X54374.1_w0	Ser and
X54374.1_w50	Ser and
X54374.1_w100	Ser and
X54374.1_w150	Ser and
X54374.1_w200	Ser and
X54374.1_w250	Ser and
X54374.1_w300	Ser and
X54374.1_w350	Ser and
X54374.1_w400	Ser and
X54374.1_w450	Ser and
X54374.1_w500	Ser and
X54374.1_w550	Ser and
X54374.1_w600	Ser and
X54374.1_w650	Ser and
X54374.1_w700	Ser and
X54374.1_w750	Ser and
X54374.1_w800	Ser and
X54374.1_w850	Ser and
X54374.1_w900	Ser and
X54374.1_w950	Ser and
X54374.1_w1000	Ser and
X54374.1_w1050	Ser and
X54374.1_w1100	Ser and
X54374.1_w1150	Ser and
X54374.1_w1200	Ser and
X54374.1_w1250	Ser and
X54374.1_w1288	Ser and
X54996.1_w0	A.thaliana (clone
X54996.1_w50	A.thaliana (clone
X54996.1_w100	A.thaliana (clone
X54996.1_w150	A.thaliana (clone
X54996.1_w200	A.thaliana (clone
X54996.1_w250	A.thaliana (clone
X54996.1_w300	A.thaliana (clone
X54996.1_w350	A.thaliana (clone
X54996.1_w400	A.thaliana (clone
X54996.1_w450	A.thaliana (clone
X54996.1_w500	A.thaliana (clone
X54996.1_w550	A.thaliana (clone
X54996.1_w600	A.thaliana (clone
X54996.1_w650	A.thaliana (clone
X54996.1_w700	A.thaliana (clone
X54996.1_w750	A.thaliana (clone
X54996.1_w800	A.thaliana (clone
X54996.1_w850	A.thaliana (clone
X54996.1_w859	A.thaliana (clone
X57592.1_w0	Trp gene
X57592.1_w50	Trp gene
X57592.1_w93	Trp gene
X57593.1_w0	Trp gene
X57593.1_w50	Trp gene
X57593.1_w100	Trp gene
X57593.1_w150	Trp gene
X57593.1_w179	Trp gene
X57594.1_full	Trp gene
Z18377.1_full	Arabidopsis thaliana
Z18417.1_full	Arabidopsis thaliana
Z11479.1_w0	Aegilops umbellutata
Z11479.1_w50	Aegilops umbellutata
Z11479.1_w100	Aegilops umbellutata
Z11479.1_w150	Aegilops umbellutata
Z11479.1_w200	Aegilops umbellutata
Z11479.1_w239	Aegilops umbellutata
X61752.1_w0	B. napus
X61752.1_w7	B. napus
Z21608.1_w0	B.napus mRNA
Z21608.1_w50	B.napus mRNA
Z21608.1_w100	B.napus mRNA
Z21608.1_w150	B.napus mRNA
Z21608.1_w200	B.napus mRNA
Z21608.1_w250	B.napus mRNA
Z21608.1_w300	B.napus mRNA
Z21608.1_w350	B.napus mRNA
Z21608.1_w400	B.napus mRNA
Z21608.1_w450	B.napus mRNA
Z21608.1_w500	B.napus mRNA
Z21608.1_w550	B.napus mRNA
Z21608.1_w600	B.napus mRNA
Z21608.1_w650	B.napus mRNA
Z21608.1_w700	B.napus mRNA
Z21608.1_w750	B.napus mRNA
Z21608.1_w800	B.napus mRNA
Z21608.1_w850	B.napus mRNA
Z21608.1_w900	B.napus mRNA
Z21608.1_w950	B.napus mRNA
Z21608.1_w1000	B.napus mRNA
Z21608.1_w1050	B.napus mRNA
Z21608.1_w1100	B.napus mRNA
Z21608.1_w1150	B.napus mRNA
Z21608.1_w1200	B.napus mRNA
Z21608.1_w1222	B.napus mRNA
X16587.1_w0	B. nigra
X16587.1_w50	B. nigra
X16587.1_w98	B. nigra
X16588.1_w0	B. nigra
X16588.1_w50	B. nigra
X16588.1_w100	B. nigra
X16588.1_w150	B. nigra
X16588.1_w200	B. nigra
X16588.1_w246	B. nigra
X16589.1_full	B. nigra
X05060.1_full	Brassica napus
X57266.1_w0	Batophora oerstedii
X57266.1_w50	Batophora oerstedii
X57266.1_w100	Batophora oerstedii
X57266.1_w150	Batophora oerstedii
X57266.1_w200	Batophora oerstedii
X57266.1_w250	Batophora oerstedii
X57266.1_w300	Batophora oerstedii
X57266.1_w350	Batophora oerstedii
X57266.1_w400	Batophora oerstedii
X57266.1_w450	Batophora oerstedii
X57266.1_w500	Batophora oerstedii
X57266.1_w508	Batophora oerstedii
X57267.1_w0	B.oerstedii mRNA
X57267.1_w50	B.oerstedii mRNA
X57267.1_w100	B.oerstedii mRNA
X57267.1_w150	B.oerstedii mRNA
X57267.1_w200	B.oerstedii mRNA
X57267.1_w250	B.oerstedii mRNA
X57267.1_w274	B.oerstedii mRNA
X60772.1_w0	Da oleosin
X60772.1_w50	Da oleosin
X60772.1_w100	Da oleosin
X60772.1_w150	Da oleosin
X60772.1_w200	Da oleosin
X60772.1_w250	Da oleosin
X60772.1_w300	Da oleosin
X60772.1_w350	Da oleosin
X60772.1_w400	Da oleosin
X60772.1_w450	Da oleosin
X60772.1_w482	Da oleosin
X65988.1_w0	Humulus japonicus
X65988.1_w50	Humulus japonicus
X65988.1_w52	Humulus japonicus
X65990.1_w0	Humulus japonicus
X65990.1_w50	Humulus japonicus
X65990.1_w51	Humulus japonicus
X65991.1_w0	Humulus japonicus
X65991.1_w50	Humulus japonicus
X65991.1_w53	Humulus japonicus
X65983.1_w0	Humulus lupulus
X65983.1_w50	Humulus lupulus
X65983.1_w56	Humulus lupulus
X65984.1_w0	Humulus lupulus
X65984.1_w50	Humulus lupulus
X65984.1_w57	Humulus lupulus
X65985.1_w0	Humulus lupulus
X65985.1_w50	Humulus lupulus
X65985.1_w53	Humulus lupulus
X65987.1_w0	Humulus lupulus
X65987.1_w50	Humulus lupulus
X65987.1_w51	Humulus lupulus
X15226.1_w0	Amy gene
X15226.1_w50	Amy gene
X15226.1_w100	Amy gene
X15226.1_w150	Amy gene
X15226.1_w200	Amy gene
X15226.1_w250	Amy gene
X15226.1_w300	Amy gene
X15226.1_w350	Amy gene
X15226.1_w400	Amy gene
X15226.1_w450	Amy gene
X15226.1_w500	Amy gene
X15226.1_w550	Amy gene
X15226.1_w600	Amy gene
X15226.1_w650	Amy gene
X15226.1_w700	Amy gene
X15226.1_w750	Amy gene
X15226.1_w800	Amy gene
X15226.1_w850	Amy gene
X15226.1_w900	Amy gene
X15226.1_w950	Amy gene
X15226.1_w1000	Amy gene
X15226.1_w1050	Amy gene
X15226.1_w1100	Amy gene
X15226.1_w1150	Amy gene
X15226.1_w1200	Amy gene
X15226.1_w1250	Amy gene
X15226.1_w1300	Amy gene
X15226.1_w1350	Amy gene
X15226.1_w1400	Amy gene
X15226.1_w1450	Amy gene
X15226.1_w1500	Amy gene
X15226.1_w1550	Amy gene
X15226.1_w1600	Amy gene
X15226.1_w1650	Amy gene
X15226.1_w1700	Amy gene
X15226.1_w1750	Amy gene
